Elapsed [s],T1 [C],T2 [C],T3 [C],T4 [C]
18776.233679,-7.1,999.0,4.2,-6.1
18786.251748,-7.1,999.0,4.2,-6.1
18796.272059,-7.1,999.0,4.2,-6.1
18806.309858,-7.0,999.0,4.2,-6.1
18816.343119,-7.1,999.0,4.2,-6.1
18826.346712,-7.1,999.0,4.2,-6.2
18836.39865,-7.1,999.0,4.3,-6.1
18846.403739,-7.1,999.0,4.3,-6.2
18856.437038,-7.1,999.0,4.3,-6.1
18866.440899,-7.1,999.0,4.3,-6.2
18876.46892,-7.2,999.0,4.3,-6.3
18886.495567,-7.1,999.0,4.3,-6.2
18896.507052,-7.2,999.0,4.3,-6.3
18906.53451,-7.1,999.0,4.3,-6.2
18916.57598,-7.1,999.0,4.3,-6.3
18926.608867,-7.1,999.0,4.3,-6.2
18936.656901,-7.2,999.0,4.3,-6.2
18946.660008,-7.2,999.0,4.3,-6.2
18956.702952,-7.2,999.0,4.4,-6.2
18966.730565,-7.2,999.0,4.3,-6.3
18976.766567,-7.2,999.0,4.4,-6.2
18986.7711,-7.1,999.0,4.5,-6.3
18996.822198,-7.2,999.0,4.4,-6.3
19006.841376,-7.2,999.0,4.5,-6.3
19016.868891,-7.2,999.0,4.4,-6.3
19026.895549,-7.2,999.0,4.5,-6.3
19036.916545,-7.2,999.0,4.4,-6.4
19046.942868,-7.2,999.0,4.5,-6.4
19056.984467,-7.2,999.0,4.5,-6.4
19067.011029,-7.2,999.0,4.5,-6.4
19077.055029,-7.2,999.0,4.5,-6.4
19087.197712,-7.1,999.0,4.6,-6.3
19097.237989,-7.2,999.0,4.6,-6.4
19107.271334,-7.3,999.0,4.6,-6.4
19117.276112,-7.2,999.0,4.6,-6.4
19127.311664,-7.2,999.0,4.6,-6.4
19137.314353,-7.2,999.0,4.6,-6.4
19147.349035,-7.2,999.0,4.6,-6.4
19157.367773,-7.3,999.0,4.6,-6.4
19167.403098,-7.2,999.0,4.6,-6.4
19177.450767,-7.3,999.0,4.6,-6.4
19187.459081,-7.2,999.0,4.7,-6.4
19197.493516,-7.3,999.0,4.7,-6.5
19207.513478,-7.3,999.0,4.6,-6.4
19217.533856,-7.2,999.0,4.7,-6.5
19227.553089,-7.4,999.0,4.6,-6.4
19237.556859,-7.3,999.0,4.7,-6.5
19247.592258,-7.3,999.0,4.7,-6.4
19257.613058,-7.3,999.0,4.8,-6.4
19267.648403,-7.3,999.0,4.8,-6.5
19277.665215,-7.3,999.0,4.8,-6.5
19287.70221,-7.4,999.0,4.8,-6.5
19297.732807,-7.4,999.0,4.7,-6.4
19307.749824,-7.3,999.0,4.8,-6.5
19317.776883,-7.4,999.0,4.8,-6.5
19327.806974,-7.3,999.0,4.8,-6.5
19337.830901,-7.4,999.0,4.9,-6.5
19347.840588,-7.3,999.0,4.9,-6.5
19357.870377,-7.4,999.0,4.9,-6.5
19367.905625,-7.4,999.0,4.9,-6.5
19377.911019,-7.4,999.0,5.0,-6.5
19387.944268,-7.4,999.0,4.9,-6.5
19397.952403,-7.4,999.0,5.0,-6.5
19407.984786,-7.4,999.0,4.9,-6.5
19418.015243,-7.4,999.0,5.1,-6.5
19428.017602,-7.4,999.0,5.0,-6.6
19438.05961,-7.4,999.0,5.1,-6.5
19448.089245,-7.4,999.0,5.0,-6.5
19458.091634,-7.5,999.0,5.1,-6.6
19468.120831,-7.4,999.0,5.1,-6.6
19478.148982,-7.5,999.0,5.0,-6.5
19488.173299,-7.4,999.0,5.1,-6.5
19498.225049,-7.4,999.0,5.1,-6.5
19508.26174,-7.5,999.0,5.1,-6.5
19518.290777,-7.4,999.0,5.1,-6.6
19528.332075,-7.4,999.0,5.1,-6.6
19538.36038,-7.5,999.0,5.2,-6.6
19548.368362,-7.5,999.0,5.2,-6.6
19558.404417,-7.4,999.0,5.2,-6.6
19568.417891,-7.5,999.0,5.1,-6.7
19578.441544,-7.4,999.0,5.4,-6.5
19588.460816,-7.5,999.0,5.3,-6.6
19598.481341,-7.5,999.0,5.3,-6.6
19608.517114,-7.5,999.0,5.3,-6.6
19618.521112,-7.5,999.0,5.3,-6.6
19628.557239,-7.6,999.0,5.3,-6.6
19638.558621,-7.6,999.0,5.4,-6.6
19648.594329,-7.5,999.0,5.4,-6.7
19658.59903,-7.5,999.0,5.4,-6.6
19668.618162,-7.6,999.0,5.4,-6.6
19678.653137,-7.6,999.0,5.3,-6.6
19688.658772,-7.5,999.0,5.4,-6.7
19698.692269,-7.6,999.0,5.4,-6.6
19708.700989,-7.6,999.0,5.4,-6.7
19718.7324,-7.6,999.0,5.4,-6.6
19728.752552,-7.5,999.0,5.5,-6.6
19738.778384,-7.5,999.0,5.4,-6.7
19748.805799,-7.5,999.0,5.6,-6.6
19758.808462,-7.6,999.0,5.5,-6.6
19768.844445,-7.6,999.0,5.5,-6.7
19778.864063,-7.6,999.0,5.5,-6.6
19788.900056,-7.6,999.0,5.6,-6.7
19798.950747,-7.6,999.0,5.5,-6.7
19808.955177,-7.6,999.0,5.5,-6.7
19818.990366,-7.6,999.0,5.6,-6.7
19828.993714,-7.6,999.0,5.5,-6.7
19839.030749,-7.6,999.0,5.6,-6.7
19849.033807,-7.6,999.0,5.6,-6.7
19859.051668,-7.6,999.0,5.6,-6.7
19869.075128,-7.6,999.0,5.6,-6.7
19879.075386,-7.6,999.0,5.6,-6.7
19889.11124,-7.6,999.0,5.6,-6.7
19899.115436,-7.6,999.0,5.6,-6.7
19909.150587,-7.6,999.0,5.6,-6.7
19919.154973,-7.6,999.0,5.7,-6.8
19929.190705,-7.6,999.0,5.7,-6.7
19939.193687,-7.6,999.0,5.7,-6.7
19949.213751,-7.6,999.0,5.7,-6.8
19959.250155,-7.6,999.0,5.7,-6.8
19969.267131,-7.6,999.0,5.8,-6.8
19979.30258,-7.6,999.0,5.7,-6.8
19989.321946,-7.6,999.0,5.8,-6.7
19999.366,-7.6,999.0,5.8,-6.8
20009.409639,-7.6,999.0,5.8,-6.7
20019.412857,-7.6,999.0,5.8,-6.8
20029.447891,-7.6,999.0,5.8,-6.8
20039.453114,-7.6,999.0,5.8,-6.8
20049.487717,-7.6,999.0,5.8,-6.9
20059.490976,-7.7,999.0,5.8,-6.8
20069.511663,-7.6,999.0,5.8,-6.9
20079.532824,-7.6,999.0,5.9,-6.9
20089.59723,-7.7,999.0,5.9,-6.9
20099.631632,-7.7,999.0,5.8,-6.9
20109.635279,-7.6,999.0,5.9,-6.9
20119.671718,-7.6,999.0,5.9,-6.9
20129.691649,-7.6,999.0,5.9,-6.9
20139.711645,-7.7,999.0,5.9,-6.9
20149.730511,-7.7,999.0,5.9,-6.9
20159.751011,-7.7,999.0,5.8,-6.9
20169.786037,-7.6,999.0,5.9,-6.9
20179.789859,-7.7,999.0,5.9,-7.0
20189.840838,-7.6,999.0,6.1,-6.9
20199.859114,-7.7,999.0,5.9,-7.0
20209.878412,-7.6,999.0,6.0,-6.9
20219.898796,-7.6,999.0,5.9,-6.9
20229.904278,-7.7,999.0,6.0,-6.9
20239.948803,-7.6,999.0,5.9,-7.0
20249.973596,-7.6,999.0,5.9,-7.0
20260.00867,-7.6,999.0,6.0,-7.0
20270.027079,-7.6,999.0,6.0,-7.0
20280.031987,-7.6,999.0,6.0,-7.0
20290.101467,-7.7,999.0,6.0,-7.0
20300.102122,-7.6,999.0,6.0,-7.0
20310.138237,-7.6,999.0,6.0,-7.1
20320.160487,-7.6,999.0,6.0,-7.0
20330.191723,-7.7,999.0,6.0,-7.0
20340.211948,-7.6,999.0,6.0,-7.1
20350.234466,-7.7,999.0,6.0,-7.1
20360.277473,-7.6,999.0,6.1,-7.1
20370.302768,-7.7,999.0,6.1,-7.1
20380.355589,-7.6,999.0,6.0,-7.1
20390.416037,-7.6,999.0,6.1,-7.1
20400.439535,-7.6,999.0,6.0,-7.2
20410.473456,-7.6,999.0,6.2,-7.2
20420.494306,-7.7,999.0,6.1,-7.1
20430.513614,-7.6,999.0,6.1,-7.2
20440.564362,-7.6,999.0,6.1,-7.2
20450.577796,-7.6,999.0,6.1,-7.2
20460.603121,-7.6,999.0,6.1,-7.2
20470.623153,-7.7,999.0,6.1,-7.2
20480.639047,-7.6,999.0,6.2,-7.2
20490.662315,-7.6,999.0,6.1,-7.2
20500.681182,-7.6,999.0,6.2,-7.2
20510.698067,-7.6,999.0,6.1,-7.2
20520.706274,-7.6,999.0,6.2,-7.2
20530.724797,-7.6,999.0,6.1,-7.2
20540.741511,-7.6,999.0,6.2,-7.2
20550.765233,-7.6,999.0,6.3,-7.2
20560.766847,-7.6,999.0,6.2,-7.3
20570.786121,-7.6,999.0,6.2,-7.2
20580.83762,-7.6,999.0,6.2,-7.2
20590.841965,-7.6,999.0,6.2,-7.3
20600.877059,-7.6,999.0,6.2,-7.2
20610.880737,-7.6,999.0,6.2,-7.3
20620.934076,-7.6,999.0,6.2,-7.3
20630.983065,-7.6,999.0,6.3,-7.3
20641.003186,-7.6,999.0,6.2,-7.3
20651.038727,-7.6,999.0,6.3,-7.4
20661.042412,-7.6,999.0,6.2,-7.4
20671.078473,-7.6,999.0,6.2,-7.4
20681.079658,-7.6,999.0,6.3,-7.3
20691.099301,-7.6,999.0,6.3,-7.3
20701.119488,-7.6,999.0,6.3,-7.4
20711.125208,-7.6,999.0,6.3,-7.4
20721.159107,-7.6,999.0,6.3,-7.4
20731.163209,-7.6,999.0,6.3,-7.3
20741.198988,-7.6,999.0,6.4,-7.4
20751.20287,-7.6,999.0,6.3,-7.4
20761.238728,-7.6,999.0,6.4,-7.4
20771.257614,-7.6,999.0,6.2,-7.4
20781.286176,-7.5,999.0,6.4,-7.4
20791.310857,-7.6,999.0,6.2,-7.4
20801.337152,-7.5,999.0,6.5,-7.3
20811.370382,-7.5,999.0,6.4,-7.4
20821.370977,-7.5,999.0,6.4,-7.5
20831.399429,-7.5,999.0,6.4,-7.4
20841.457506,-7.6,999.0,6.4,-7.4
20851.459657,-7.5,999.0,6.4,-7.4
20861.496018,-7.5,999.0,6.4,-7.5
20871.516516,-7.5,999.0,6.4,-7.5
20881.551203,-7.5,999.0,6.4,-7.4
20891.556104,-7.5,999.0,6.4,-7.4
20901.614683,-7.5,999.0,6.4,-7.5
20911.638831,-7.5,999.0,6.4,-7.5
20921.647127,-7.5,999.0,6.5,-7.4
20931.66979,-7.5,999.0,6.5,-7.5
20941.715721,-7.4,999.0,6.5,-7.5
20951.754178,-7.4,999.0,6.4,-7.5
20961.770089,-7.4,999.0,6.5,-7.5
20971.773042,-7.5,999.0,6.4,-7.4
20981.810774,-7.5,999.0,6.5,-7.5
20991.81327,-7.4,999.0,6.5,-7.6
21001.848327,-7.4,999.0,6.5,-7.5
21011.866793,-7.4,999.0,6.4,-7.5
21021.886717,-7.4,999.0,6.5,-7.6
21031.921373,-7.4,999.0,6.5,-7.6
21041.930124,-7.4,999.0,6.5,-7.6
21051.934741,-7.4,999.0,6.4,-7.6
21061.98118,-7.4,999.0,6.5,-7.5
21072.01642,-7.4,999.0,6.6,-7.6
21082.03696,-7.4,999.0,6.5,-7.6
21092.071668,-7.4,999.0,6.5,-7.7
21102.107155,-7.4,999.0,6.7,-7.6
21112.110691,-7.4,999.0,6.6,-7.6
21122.161554,-7.4,999.0,6.6,-7.6
21132.182282,-7.4,999.0,6.5,-7.6
21142.199874,-7.4,999.0,6.6,-7.6
21152.218993,-7.4,999.0,6.6,-7.6
21162.238774,-7.4,999.0,6.7,-7.7
21172.273454,-7.4,999.0,6.6,-7.7
21182.294677,-7.4,999.0,6.7,-7.7
21192.329693,-7.4,999.0,6.6,-7.6
21202.3544,-7.3,999.0,6.6,-7.7
21212.385201,-7.3,999.0,6.6,-7.7
21222.435368,-7.3,999.0,6.6,-7.7
21232.439447,-7.3,999.0,6.7,-7.7
21242.475143,-7.3,999.0,6.6,-7.7
21252.49163,-7.3,999.0,6.7,-7.7
21262.514228,-7.4,999.0,6.6,-7.7
21272.544712,-7.3,999.0,6.6,-7.7
21282.552655,-7.3,999.0,6.7,-7.7
21292.588261,-7.2,999.0,6.7,-7.7
21302.604287,-7.3,999.0,6.7,-7.7
21312.643303,-7.2,999.0,6.7,-7.7
21322.662628,-7.3,999.0,6.7,-7.7
21332.682737,-7.3,999.0,6.7,-7.7
21342.687515,-7.2,999.0,6.7,-7.7
21352.70661,-7.2,999.0,6.7,-7.7
21362.726039,-7.2,999.0,6.6,-7.8
21372.730423,-7.2,999.0,6.7,-7.8
21382.763334,-7.2,999.0,6.7,-7.8
21392.783846,-7.3,999.0,6.7,-7.7
21402.833803,-7.2,999.0,6.7,-7.8
21412.854243,-7.2,999.0,6.7,-7.8
21422.87276,-7.2,999.0,6.7,-7.8
21432.909359,-7.2,999.0,6.8,-7.8
21442.913506,-7.2,999.0,6.7,-7.8
21452.944425,-7.2,999.0,6.7,-7.8
21462.969037,-7.2,999.0,6.8,-7.8
21473.003588,-7.2,999.0,6.7,-7.9
21483.022896,-7.2,999.0,6.8,-7.8
21493.059905,-7.2,999.0,6.8,-7.8
21503.07686,-7.2,999.0,6.8,-8.0
21513.109586,-7.2,999.0,6.9,-7.9
21523.135735,-7.2,999.0,6.8,-7.9
21533.152274,-7.1,999.0,6.8,-7.8
21543.184379,-7.1,999.0,6.7,-7.9
21553.21138,-7.1,999.0,6.9,-7.9
21563.242309,-7.2,999.0,6.8,-7.9
21573.274379,-7.1,999.0,6.8,-7.9
21583.281162,-7.1,999.0,6.9,-7.9
21593.317404,-7.1,999.0,6.9,-7.9
21603.335667,-7.2,999.0,6.8,-7.9
21613.360189,-7.1,999.0,6.9,-7.9
21623.376174,-7.1,999.0,6.8,-7.9
21633.378091,-7.1,999.0,6.9,-8.0
21643.431462,-7.1,999.0,6.9,-8.0
21653.434744,-7.1,999.0,6.9,-7.9
21663.469157,-7.0,999.0,6.9,-8.0
21673.47374,-7.1,999.0,6.9,-8.0
21683.493228,-7.0,999.0,6.9,-7.9
21693.512806,-7.0,999.0,6.9,-8.0
21703.531993,-7.0,999.0,7.0,-8.0
21713.570174,-7.0,999.0,6.9,-8.0
21723.585721,-7.0,999.0,6.9,-8.0
21733.604664,-7.0,999.0,6.9,-8.0
21743.610417,-7.0,999.0,6.9,-8.0
21753.64463,-7.0,999.0,6.9,-8.0
21763.680163,-6.9,999.0,6.9,-8.0
21773.707075,-7.0,999.0,6.9,-8.0
21783.751335,-6.9,999.0,6.9,-8.0
21793.755509,-7.0,999.0,7.0,-8.0
21803.790132,-6.9,999.0,7.0,-8.0
21813.826006,-6.9,999.0,6.9,-8.1
21823.829958,-6.9,999.0,7.0,-8.0
21833.863499,-6.9,999.0,6.9,-8.1
21843.86779,-7.0,999.0,6.9,-8.0
21853.884851,-6.9,999.0,7.0,-8.0
21863.907325,-6.9,999.0,7.0,-8.0
21873.927203,-6.9,999.0,7.0,-8.1
21883.962035,-6.9,999.0,7.0,-8.1
21893.96654,-6.9,999.0,7.0,-8.1
21904.001155,-6.9,999.0,7.0,-8.1
21914.005112,-6.9,999.0,7.0,-8.1
21924.041828,-6.9,999.0,7.0,-8.1
21934.058882,-6.9,999.0,7.0,-8.1
21944.078893,-6.9,999.0,7.0,-8.1
21954.114126,-6.9,999.0,7.0,-8.1
21964.118049,-6.9,999.0,7.0,-8.1
21974.153296,-6.9,999.0,6.9,-8.2
21984.178002,-6.9,999.0,7.1,-8.1
21994.209653,-6.9,999.0,7.0,-8.1
22004.244189,-6.9,999.0,7.0,-8.2
22014.279821,-6.8,999.0,7.0,-8.2
22024.314357,-6.9,999.0,7.0,-8.1
22034.319596,-6.9,999.0,7.0,-8.2
22044.354644,-6.8,999.0,7.0,-8.1
22054.37135,-6.8,999.0,7.0,-8.2
22064.405273,-6.9,999.0,6.9,-8.2
22074.442957,-6.9,999.0,7.0,-8.2
22084.450089,-6.8,999.0,6.9,-8.2
22094.482496,-6.8,999.0,7.1,-8.2
22104.501885,-6.8,999.0,7.0,-8.2
22114.538226,-6.8,999.0,7.1,-8.2
22124.542033,-6.8,999.0,7.0,-8.2
22134.561137,-6.8,999.0,7.1,-8.2
22144.5967,-6.9,999.0,7.0,-8.2
22154.600647,-6.8,999.0,7.0,-8.2
22164.636599,-6.8,999.0,7.0,-8.2
22174.638615,-6.8,999.0,7.0,-8.2
22184.669739,-6.8,999.0,7.1,-8.2
22194.695885,-6.8,999.0,7.1,-8.2
22204.713361,-6.8,999.0,7.1,-8.2
22214.745317,-6.8,999.0,7.0,-8.2
22224.754793,-6.8,999.0,7.0,-8.2
22234.78825,-6.8,999.0,7.0,-8.3
22244.791792,-6.8,999.0,7.0,-8.2
22254.828018,-6.8,999.0,7.1,-8.2
22264.847636,-6.8,999.0,7.0,-8.2
22274.867466,-6.8,999.0,7.1,-8.2
22284.904904,-6.8,999.0,7.1,-8.2
22294.920294,-6.8,999.0,7.1,-8.2
22304.921311,-6.7,999.0,7.1,-8.2
22314.947896,-6.8,999.0,7.1,-8.2
22324.965282,-6.8,999.0,7.1,-8.3
22334.99604,-6.8,999.0,7.1,-8.3
22345.004275,-6.8,999.0,7.1,-8.2
22355.038284,-6.8,999.0,7.1,-8.3
22365.059747,-6.8,999.0,7.2,-8.2
22375.099001,-6.7,999.0,7.1,-8.2
22385.130216,-6.7,999.0,7.2,-8.2
22395.18068,-6.8,999.0,7.2,-8.2
22405.204034,-6.8,999.0,7.2,-8.2
22415.234069,-6.8,999.0,7.2,-8.2
22425.249841,-6.8,999.0,7.2,-8.2
22435.292896,-6.8,999.0,7.1,-8.2
22445.340648,-6.8,999.0,7.2,-8.2
22455.37197,-6.8,999.0,7.2,-8.4
22465.382306,-6.8,999.0,7.3,-8.2
22475.414619,-6.8,999.0,7.2,-8.3
22485.43091,-6.8,999.0,7.1,-8.2
22495.454538,-6.8,999.0,7.2,-8.3
22505.458851,-6.8,999.0,7.2,-8.2
22515.486896,-6.8,999.0,7.3,-8.2
22525.500598,-6.8,999.0,7.3,-8.2
22535.53169,-6.8,999.0,7.2,-8.3
22545.566769,-6.8,999.0,7.2,-8.2
22555.57125,-6.8,999.0,7.3,-8.3
22565.590183,-6.8,999.0,7.3,-8.3
22575.626594,-6.8,999.0,7.3,-8.2
22585.64624,-6.8,999.0,7.3,-8.3
22595.681475,-6.8,999.0,7.3,-8.2
22605.684449,-6.8,999.0,7.4,-8.2
22615.720007,-6.8,999.0,7.4,-8.2
22625.738579,-6.8,999.0,7.4,-8.2
22635.783455,-6.9,999.0,7.2,-8.3
22645.808774,-6.8,999.0,7.4,-8.2
22655.81402,-6.9,999.0,7.4,-8.2
22665.847416,-6.8,999.0,7.5,-8.2
22675.868177,-6.9,999.0,7.4,-8.2
22685.887571,-6.9,999.0,7.5,-8.2
22695.909466,-6.8,999.0,7.4,-8.2
22705.927956,-6.8,999.0,7.5,-8.2
22715.96357,-6.9,999.0,7.5,-8.2
22725.967155,-6.9,999.0,7.5,-8.2
22736.00159,-6.9,999.0,7.5,-8.2
22746.019769,-6.9,999.0,7.4,-8.3
22756.040506,-6.8,999.0,7.5,-8.2
22766.059854,-6.8,999.0,7.5,-8.2
22776.063614,-6.9,999.0,7.6,-8.2
22786.099754,-6.9,999.0,7.5,-8.2
22796.102931,-6.9,999.0,7.6,-8.2
22806.13848,-6.9,999.0,7.6,-8.2
22816.142929,-6.9,999.0,7.6,-8.2
22826.179548,-6.9,999.0,7.6,-8.2
22836.184004,-6.9,999.0,7.7,-8.2
22846.211097,-6.9,999.0,7.5,-8.2
22856.236966,-6.9,999.0,7.7,-8.2
22866.271234,-6.9,999.0,7.7,-8.2
22876.29109,-6.8,999.0,7.8,-8.2
22886.295693,-6.9,999.0,7.8,-8.2
22896.314576,-6.9,999.0,7.9,-8.2
22906.350674,-6.9,999.0,7.8,-8.2
22916.355041,-6.9,999.0,7.8,-8.2
22926.391112,-6.9,999.0,7.8,-8.2
22936.408931,-6.9,999.0,7.9,-8.2
22946.446598,-6.9,999.0,7.8,-8.2
22956.464321,-6.9,999.0,7.9,-8.1
22966.514886,-6.9,999.0,7.9,-8.1
22976.54791,-6.9,999.0,7.9,-8.2
22986.554531,-6.9,999.0,8.1,-8.2
22996.601985,-6.9,999.0,8.1,-8.1
23006.611538,-6.9,999.0,7.9,-8.2
23016.627631,-6.9,999.0,8.0,-8.1
23026.663772,-6.9,999.0,8.0,-8.2
23036.701364,-6.9,999.0,8.0,-8.1
23046.718137,-6.9,999.0,8.2,-8.1
23056.722313,-6.9,999.0,8.0,-8.1
23066.75898,-6.9,999.0,8.1,-8.2
23076.776829,-6.9,999.0,8.3,-8.1
23086.795743,-6.9,999.0,8.0,-8.1
23096.830965,-6.9,999.0,8.1,-8.1
23106.83717,-6.9,999.0,8.3,-8.1
23116.871559,-6.9,999.0,8.0,-8.1
23126.87796,-6.8,999.0,8.3,-8.1
23136.910668,-6.9,999.0,8.3,-8.1
23146.913531,-6.9,999.0,8.4,-8.1
23156.949639,-6.9,999.0,8.3,-8.1
23166.969294,-6.8,999.0,8.4,-8.1
23176.973315,-6.9,999.0,8.3,-8.1
23187.007746,-6.9,999.0,8.4,-8.1
23197.012403,-6.8,999.0,8.2,-8.1
23207.049761,-6.8,999.0,8.5,-8.1
23217.080118,-6.9,999.0,8.5,-8.1
23227.086393,-6.9,999.0,8.5,-8.1
23237.118389,-6.9,999.0,8.5,-8.1
23247.122149,-6.9,999.0,8.5,-8.1
23257.177967,-6.9,999.0,8.5,-8.1
23267.195472,-6.9,999.0,8.5,-8.2
23277.226652,-6.8,999.0,8.6,-8.1
23287.266782,-6.9,999.0,8.6,-8.2
23297.271019,-6.8,999.0,8.4,-8.1
23307.321289,-6.8,999.0,8.6,-8.1
23317.341081,-6.8,999.0,8.6,-8.1
23327.374755,-6.7,999.0,8.7,-8.0
23337.391277,-6.8,999.0,8.6,-8.1
23347.399452,-6.8,999.0,8.6,-8.1
23357.436065,-6.8,999.0,8.6,-8.0
23367.450034,-6.9,999.0,8.7,-8.1
23377.474269,-6.8,999.0,8.6,-8.1
23387.477522,-6.9,999.0,8.7,-8.1
23397.513144,-6.8,999.0,8.7,-8.1
23407.53366,-6.8,999.0,8.7,-8.1
23417.561624,-6.8,999.0,8.8,-8.1
23427.5854,-6.8,999.0,8.7,-8.1
23437.606871,-6.8,999.0,8.7,-8.1
23447.641922,-6.8,999.0,8.7,-8.1
23457.645872,-6.8,999.0,8.7,-8.1
23467.666343,-6.9,999.0,8.7,-8.1
23477.686076,-6.9,999.0,8.8,-8.1
23487.691907,-6.8,999.0,8.7,-8.1
23497.708998,-6.8,999.0,8.8,-8.2
23507.739535,-6.9,999.0,8.8,-8.1
23517.765094,-6.8,999.0,8.7,-8.2
23527.781351,-6.8,999.0,8.9,-8.1
23537.801211,-6.8,999.0,8.8,-8.2
23547.831498,-6.8,999.0,8.8,-8.1
23557.840958,-6.8,999.0,8.8,-8.2
23567.893768,-6.8,999.0,8.8,-8.1
23577.928162,-6.9,999.0,8.9,-8.2
23587.962112,-6.8,999.0,8.9,-8.2
23597.98229,-6.9,999.0,8.8,-8.2
23607.986175,-6.8,999.0,8.8,-8.2
23618.022188,-6.8,999.0,8.7,-8.2
23628.026104,-6.8,999.0,8.8,-8.2
23638.112568,-6.8,999.0,8.8,-8.2
23648.127732,-6.9,999.0,8.8,-8.2
23658.170581,-6.8,999.0,8.9,-8.2
23668.185662,-6.7,999.0,9.0,-8.1
23678.235395,-6.8,999.0,8.9,-8.2
23688.252007,-6.8,999.0,8.9,-8.2
23698.274045,-6.8,999.0,8.9,-8.2
23708.307794,-6.8,999.0,8.9,-8.2
23718.326811,-6.9,999.0,8.9,-8.2
23728.332543,-6.8,999.0,8.9,-8.2
23738.35109,-6.8,999.0,8.9,-8.2
23748.354225,-6.9,999.0,8.9,-8.2
23758.390477,-6.8,999.0,9.0,-8.2
23768.406881,-6.9,999.0,8.9,-8.2
23778.44485,-6.9,999.0,8.9,-8.2
23788.452352,-6.8,999.0,8.9,-8.2
23798.483404,-6.8,999.0,9.0,-8.2
23808.521619,-6.8,999.0,9.0,-8.2
23818.526207,-6.9,999.0,9.0,-8.2
23828.560973,-6.8,999.0,9.0,-8.2
23838.565219,-6.9,999.0,9.0,-8.2
23848.601511,-6.8,999.0,9.0,-8.2
23858.60648,-6.9,999.0,9.0,-8.2
23868.627513,-6.9,999.0,8.9,-8.2
23878.663332,-6.9,999.0,9.1,-8.2
23888.678783,-6.9,999.0,9.0,-8.2
23898.710047,-6.8,999.0,9.1,-8.2
23908.737652,-6.9,999.0,9.0,-8.2
23918.775853,-6.9,999.0,9.0,-8.2
23928.809613,-6.9,999.0,9.0,-8.2
23938.813397,-6.8,999.0,9.0,-8.2
23948.849811,-6.9,999.0,9.1,-8.2
23958.85416,-6.9,999.0,9.1,-8.2
23968.890818,-6.9,999.0,9.1,-8.3
23978.910704,-6.9,999.0,9.1,-8.2
23988.932854,-6.9,999.0,9.0,-8.2
23998.949317,-6.9,999.0,9.0,-8.3
24008.950055,-6.8,999.0,9.2,-8.2
24019.006593,-6.9,999.0,9.1,-8.3
24029.01037,-6.9,999.0,9.1,-8.3
24039.027514,-6.9,999.0,9.1,-8.3
24049.066262,-6.9,999.0,9.1,-8.2
24059.08776,-6.9,999.0,9.2,-8.3
24069.107322,-6.9,999.0,9.1,-8.2
24079.127367,-6.9,999.0,9.2,-8.2
24089.163879,-6.9,999.0,9.2,-8.2
24099.198672,-6.9,999.0,9.2,-8.2
24109.234656,-6.9,999.0,9.2,-8.2
24119.253911,-6.9,999.0,9.2,-8.2
24129.2697,-6.9,999.0,9.2,-8.3
24139.325641,-6.9,999.0,9.2,-8.2
24149.330358,-6.9,999.0,9.2,-8.2
24159.36305,-6.9,999.0,9.2,-8.3
24169.388257,-6.9,999.0,9.2,-8.2
24179.43725,-6.9,999.0,9.2,-8.3
24189.468083,-6.9,999.0,9.2,-8.2
24199.49453,-7.0,999.0,9.2,-8.2
24209.530097,-6.9,999.0,9.3,-8.2
24219.550354,-6.9,999.0,9.3,-8.2
24229.586332,-7.0,999.0,9.2,-8.3
24239.637834,-6.9,999.0,9.3,-8.2
24249.652557,-7.0,999.0,9.3,-8.2
24259.707542,-7.0,999.0,9.3,-8.2
24269.714086,-7.0,999.0,9.4,-8.2
24279.744513,-7.0,999.0,9.4,-8.2
24289.768902,-7.0,999.0,9.4,-8.2
24299.788645,-7.0,999.0,9.4,-8.2
24309.821258,-7.0,999.0,9.5,-8.2
24319.845457,-7.0,999.0,9.4,-8.2
24329.881028,-7.0,999.0,9.4,-8.2
24339.91064,-7.0,999.0,9.4,-8.2
24349.938023,-7.0,999.0,9.4,-8.2
24359.95787,-7.0,999.0,9.4,-8.2
24370.00207,-7.0,999.0,9.5,-8.2
24380.043087,-7.0,999.0,9.5,-8.2
24390.047548,-7.0,999.0,9.5,-8.2
24400.065147,-7.0,999.0,9.5,-8.2
24410.088496,-7.0,999.0,9.6,-8.2
24420.123918,-7.1,999.0,9.6,-8.1
24430.230184,-7.0,999.0,9.5,-8.2
24440.602792,-7.1,999.0,9.6,-8.2
24450.624093,-7.1,999.0,9.6,-8.2
24460.661333,-7.1,999.0,9.7,-8.2
24470.678798,-7.0,999.0,9.6,-8.1
24480.682461,-7.1,999.0,9.7,-8.1
24490.71869,-7.0,999.0,9.7,-8.1
24500.723199,-7.1,999.0,9.7,-8.1
24510.758858,-7.1,999.0,9.7,-8.1
24520.763097,-7.1,999.0,9.7,-8.2
24530.799599,-7.1,999.0,9.9,-8.0
24540.850865,-7.1,999.0,9.7,-8.0
24550.855298,-7.1,999.0,9.8,-8.1
24560.89092,-7.1,999.0,9.8,-8.1
24570.896035,-7.1,999.0,9.7,-8.1
24580.927145,-7.1,999.0,9.9,-8.0
24590.950804,-7.2,999.0,9.8,-8.1
24600.985913,-7.2,999.0,9.9,-8.0
